AuthorID,Author,Date,Content,Attachments,Reactions
"376726748194275341","Tishidiv#4856","04/28/2022 12:44 PM","Committed to Carnegie Mellon University for Architecture!","","🥳 (26),alphac (31),alpham (29),alphau (28),⭐ (20),roohappy (13),🏛️ (13),🌉 (13),💗 (9),❤️ (9),duckheart (10),heartlove (9),🎉 (7),🎊 (6)"
"692023438860222626","CKCKCK#1161","04/28/2022 1:06 PM","Committed to Syracuse University for Architecture! Lesgo archies (very rare on a2c)","","alphas (24),alphay (20),alphar (18),alphaa (17),alphac (18),alphau (19),🇸 (17),alphae (17),🟠 (13),🏘️ (11),🏙️ (9),⭐ (9),🎉 (7),🎊 (6),peepocelebrate (6),🥳 (8)"
"635141401423642644","Techboy#5727","04/28/2022 2:50 PM","Committed to Rose Hulman Institute of Technology for Computer Engineering. Go Rosies","","alphar (23),alphao (18),alphas (17),alphae (15),alphah (15),alphau (14),alphal (14),alpham (15),alphaa (14),alphan (13),🥳 (10),🎉 (9),🎊 (8),⭐ (8),🖥️ (6)"
"360085086567268353","ayo#9138","04/28/2022 7:19 PM","Committed to NYU (campus of AD) initially for electrical engineering, but I'll probably double major in CS and Econ. Go violets!","","alphan (27),alphay (22),alphau (21),alphaa (14),alphad (15),🇦🇪 (12),🔌 (11),💻 (11),🎉 (9),🥳 (11),⭐ (9),🎊 (7),peepocelebrate (7),stonks (6),💜 (6)"
"290996858992721920","pi3rce#6958","04/28/2022 9:23 PM","Committed to SUNY Stony Brook for psychology and pre med! Go seawolves!","","alphas (24),alphat (17),alphao (16),alphan (15),alphay (15),alphab (15),alphar (15),⭕ (15),🅾️ (14),alphak (14),🌊 (11),🐺 (9),🥳 (12),🎉 (9),🎊 (7),⭐ (8),peepocelebrate (6),🧠 (6),bigbrain (6)"
"755803727582986301","speemch#4064","04/28/2022 11:14 PM","Committed to UT Austin for Computer Science as part of the Turing Scholars honors program! I'm also doing the College of Natural Sciences Dean's Scholars Honors Program and am planning on double majoring in Mathematics. Hook 'em horns! 🤘🧡","","🥳 (29),aaaaaaaaa (20),alphau (25),alphat (23),alphaa (20),🇺 (19),alphas (19),🇹 (19),alphai (20),alphan (19),⭐ (14),🎉 (12),🎊 (10),💻 (10),🤘 (12)"
"768125629219602453","Jiminy#9003","04/29/2022 12:35 AM","Committed to UC Berkeley for Molecular Cell Biology! Go bears🐻","","🥳 (29),alphau (23),alphac (22),alphab (21),🎉 (15),〽️ (11),peepocelebrate (8),⭐ (10),🎊 (8),🇧 (7),🇪 (7),🇷 (7),🇰 (7),🇱 (7),🧫 (7),🧬 (8)"
"183915760165322752","jordan69#3705","04/29/2022 9:59 AM","Committed to Boston College for Finance and Math. Roll Eags! 🦅 😎","","alphab (31),alphac (26),💸 (13),🥳 (17),🎉 (12),🎊 (10),💵 (9),🦅 (10),⭐ (12),peepocelebrate (9),stonks (8),bigbrain (8),➗ (6)"
"271283045523390464","lily#9676","04/29/2022 3:25 PM","committed northeastern, majoring in neuro :)","","🎉 (27),alphan (25),⭕ (19),alphar (19),alphat (17),alphah (17),🇪 (17),🅰️ (17),alphas (17),🇹 (17),alphae (17),🇷 (17),🇳 (17),🎊 (10),⭐ (10),🥳 (12),bigbrain (6),🧠 (10),peepocelebrate (6)"
"456226577798135808","Deleted User#0000","04/29/2022 6:10 PM","committed to the university of chicago for political science/global studies + pre-law as a university scholar!!","","🎉 (32),lfg (21),alphau (24),alphac (22),alphah (20),alphai (20),🇨 (20),alphaa (20),alphag (20),alphao (20),⭐ (15),🥳 (14),🎊 (11),peepocelebrate (11),stonks (11),🌐 (10),🌎 (10),👩‍⚖️ (10)"
"371672146998722560","Fishkiller#8110","04/29/2022 6:23 PM","Committed to Augustana College for history and political science! Go Vikings!","","🥳 (22),🅰️ (19),alphau (16),🇬 (16),🇺 (15),alphas (16),🇹 (15),alphaa (15),🇳 (15),🇦 (14),🌐 (7),🪖 (8),⭐ (11),🎉 (9),🎊 (7),stonks (8)"
"277282281284960266","AsxpLao#7288","04/29/2022 9:23 PM","Committed to Rutgers University and hoping to major in CS!!! 💻  RU Rah, Rah!","","alphar (34),🇺 (26),alphat (24),alphag (25),alphae (24),🇷 (24),alphas (24),🥳 (16),🎉 (15),🎊 (14),💻 (12),🔴 (11),⭐ (11)"
"766318055910801428","phaelle#3657","04/29/2022 10:12 PM","Committed to the University of Virginia for economics! Go Cavs!!🧡💙","","🎉 (25),alphau (30),alphav (26),alphaa (25),💰 (13),⭐ (16),🥳 (17),peepocelebrate (14),🎊 (13),upvote (13),stonks (12),⚔️ (6)"
"329393833928425473","Reed#9106","04/29/2022 11:55 PM","Committed to the University of Illinois Urbana Champaign for Psychology + prelaw!","","🎉 (29),alphau (28),alphai (29),🇺 (24),alphac (24),bigbrain (15),⚖️ (12),🥳 (16),🌽 (15),🐿️ (11),🎊 (8),⭐ (9)"
"730040557568655492","𝔸𝕤𝕣𝕒𝕣𝟚𝕜 Ψ#9554","04/30/2022 9:17 AM","Committed to University of Waterloo for Mechanical Engineering Honors, Co-op program!! :ghosthug:","","🇼 (28),alphaa (21),alphat (20),🇪 (19),🇷 (18),🇱 (18),⭕ (18),alphao (17),⚙️ (14),🧑‍🏭 (12),🎉 (14),🥳 (16),blobheart (10),peepocelebrate (11),⭐ (11),coolblush (7),zoop (6),👍 (3)"
"231987420344745984","$imon#2141","04/30/2022 6:17 PM","Committed to the University of Washington (Seattle) for Pre Arts and Sciences with an Intended Major of Economics or Psychology (B.S)!!!! LETS GO DAWGS 💜 💛","","💜 (18),💛 (12),alphaw (15),alphaa (16),alphas (15),alphah (15),alphai (15),alphan (15),alphag (15),alphat (15),alphao (15),🇳 (15),⭐ (8),🥳 (11),🎉 (9),peepocelebrate (8),stonks (7),🎊 (6),bonk (6),yaw (7)"
"421438826146168832","latenightwithsydney#3316","04/30/2022 6:19 PM","Committed to the University of Notre Dame, studying at the Mendoza College of Business! Go Irish!☘️ 💚","","🎉 (20),ghosthug (10),alphan (15),alphao (13),alphat (13),alphar (15),alphae (13),alphad (13),alphaa (13),alpham (13),🇪 (14),🍀 (10),⭐ (7),🥳 (11),🎊 (7),upvote (7),stonks (7),👔 (6)"
"356852811541250048","baluga#3814","04/30/2022 10:57 PM","Committed to Northwestern for computer science and bio!","","🇳 (30),⭕ (19),🇷 (17),alphat (17),🇭 (17),🇼 (18),alphae (16),alphas (17),🇹 (17),🇪 (17),alphar (16),alphan (19),🥳 (16),⭐ (10),🎉 (10),🎊 (11),💻 (12),🧑‍🔬 (10),🧬 (8),stonks (7)"
"285376721694359553","megu#5824","05/01/2022 10:10 AM","Committed to Wesleyan University with the Freeman Asian Scholarship!","","🖐️ (20),😊 (17),alphaw (20),alphae (16),alphas (17),alphal (17),🇪 (15),alphay (17),alphaa (15),alphan (16),🌏 (10),🎉 (13),🥳 (13),⭐ (11),peepocelebrate (10),stonks (9),upvote (10)"
"358037423235792897","ShibaInusForever#9342","05/01/2022 11:21 AM","Committed to Rice University for business (finance concentration) and economics. Go owls!  :-D","","🍚 (31),🍙 (24),🍛 (19),🇷 (21),🇮 (21),🇨 (21),🇪 (21),🎉 (14),🥳 (14),⭐ (10),🎊 (10),🦉 (6)"
"747165948854665268","auroretical#1076","05/01/2022 11:33 AM","Committed to the University of Illinois Urbana-Champaign for psychology!","","alphau (26),alphai (24),🇺 (22),alphac (21),🧠 (16),🥳 (16),🎊 (11),peepocelebrate (10),🎉 (12),⭐ (8),bigbrain (9),🌽 (9),🐿️ (9)"
"308290861689602048","larn#4636","05/01/2022 3:26 PM","Committed to UC Berkeley for genetics and plant biology! 🐻","","alphau (26),alphac (22),alphab (24),🐻 (19),🧬 (14),🎉 (15),🥳 (14),⭐ (11),stonks (10),🎊 (11),🪴 (12),👩‍🔬 (11),peepocelebrate (11)"
"659849596293349376","Phineas1500#9410","05/01/2022 5:35 PM","Committed to Purdue University with a major in computer science!","","alphap (27),alphau (22),alphar (21),alphad (21),🇺 (19),alphae (20),🎉 (12),💻 (12),🥳 (14),🤓 (10),⭐ (12),👑 (10),🎊 (7)"
"683045814741762065","soleil#1497","05/01/2022 5:53 PM","Committed to Cornell University for history and a potential double major in astronomy/astrophysics!! 🤩 🥳 🔭 🐻  GBR!","","alphac (34),alphao (26),alphar (26),alphan (25),alphae (24),alphal (25),🇱 (23),🌽 (13),⭐ (15),🔭 (10),🎉 (10),🥳 (12),🐻 (10),🤡 (5)"
"420315263095930880","The Salt#2320","05/01/2022 7:40 PM","Committed to Penn State for Mechanical Engineering! WE ARE! 🦁","","alphap (29),alphae (21),alphan (21),🇳 (20),🦁 (12),⭐ (14),🥳 (16),🎉 (12),🚂 (8),🛠️ (8),alphas (14),alphat (13),🍦 (7),🍧 (7),alphaa (12),🇹 (12),🇪 (13)"
"739984707428548629","Ana04#5368","05/01/2022 9:07 PM","Committed to Carnegie Mellon University for Product Design!!","","alphac (31),alpham (28),alphau (25),🐶 (12),🥳 (16),🎉 (15),‼️ (9),🎊 (9),⭐ (9)"
"420049967542173697","shubh#5479","05/01/2022 9:28 PM","Committed to University of Wisconsin-Madison for Mechanical Engineering (probably going to do a minor in CS) 
Coming from California so I am preparing to freeze👍","","❤️ (19),🥳 (14),🎉 (9),🎊 (9),🛠️ (11),alphau (17),🇼 (16),alpham (16),🥶 (8),💻 (8),⭐ (7),🦡 (3)"
"461351298680487949","Sony#4584","05/01/2022 10:10 PM","Committed to Texas A&M for International Studies (planning on International Commerce track)!! Gig 'Em","","alphat (24),alphaa (21),alpham (19),alphau (15),⭐ (8),🥳 (10),🎉 (7),🎊 (7),🌍 (6)"
"685315406034239489","Persennt#6008","05/01/2022 10:39 PM","Committed to Purdue for integrated business + engineering
Boiler Up!","","alphap (27),alphau (21),alphar (20),alphad (19),🇺 (18),alphae (20),🎉 (15),📈 (10),🥳 (12),🎊 (8),🚂 (8),⭐ (10),🛠️ (6),💼 (5)"
"765219346683265046","kennynl#0816","05/02/2022 3:04 AM","Committed to Stanford University & majoring in Science, Technology, & Society as a 1st-gen student!! 🌲❤️","","alphas (65),alphat (37),alphaa (32),alphan (32),🇩 (20),alphaf (31),alphao (29),alphar (30),alphad (31),peepocelebrate (15),🥳 (19),RDJScream (14),heartato (11),🤡 (9),salute (10),stonks (11),🎉 (12),🎊 (9),⭐ (10),🧑‍🔬 (9)"
"588748589841514506","aernt#7916","05/02/2022 4:44 AM","committed to clarkson university for comp eng!","","alphac (26),alphal (19),alphaa (19),alphar (18),alphak (18),alphas (17),alphao (19),alphan (17),💻 (10),⚙️ (9),🥳 (12),🎉 (8),🎊 (8),⭐ (7)"
"793149731429548052","aguasalvavidasguate#3802","05/02/2022 11:30 AM","Committed to Pomona College! I'll be double majoring in International Relations and Public Policy Analysis with a minor in Politics! Go Sagehens!","","duckheart (22),alphap (26),alphao (21),alpham (21),⭕ (20),alphan (20),alphaa (20),⭐ (15),🎊 (14),🎉 (15),🥳 (14)"
"532733314520580106","crippledjuicebox#3275","05/02/2022 5:07 PM","Committed to University of Massachusetts, Amherst for Music (B.A.) with an emphasis in Music Theory!! :flatflush:","","🇺 (35),alpham (29),alphaa (22),🇸 (19),alphas (18),🅰️ (20),Ⓜ️ (20),🇭 (20),alphae (19),🇷 (20),alphat (20),🥳 (18),🎉 (10),🎊 (9),⭐ (8)"
"201555077448728576","ElleWoods#0007","05/02/2022 8:39 PM","Committed to the University of California, Los Angeles majoring in Political Science.","","alphau (40),alphac (35),alphal (33),alphaa (32),debbyryan (16),⭐ (17),🥳 (20),🎉 (17),🎊 (14),🐻 (5)"
"299328821730082816","cla1r3#6358","05/03/2022 9:05 PM","Committed to Berkeley in CLS !!","","⭐ (28),alphau (28),alphac (25),alphab (26),alphae (21),alphar (21),alphak (21),🇪 (20),alphal (20),❗ (18),alphay (22),🥳 (21)"
"804223121237344276","JacobG#9327","05/05/2022 7:45 PM","Committed to Brandeis University for Computer Science! Go Judges :blobrainbow:","","alphab (22),alphar (15),alphaa (14),alphan (13),alphad (13),alphae (13),alphai (13),alphas (14),⭐ (8),🥳 (12),🎉 (7),🎊 (7),🏛️ (6),🦉 (6),💻 (6),👨‍⚖️ (4)"
"307866159091286017","Animal Midwife#9177","05/05/2022 8:17 PM","Committed to Valdosta State University for Spanish!","","🥳 (26),⭐ (15),🎉 (11),🎊 (9),alphav (17),alphas (16),alphau (15),🇪🇸 (9),🇲🇽 (6),🇦🇷 (4),🇨🇱 (4),🇨🇴 (4),🇨🇷 (4),🇩🇴 (4),🇪🇨 (5),🇸🇻 (4),🇭🇳 (4),🇳🇮 (4),🇵🇦 (4),🇵🇾 (4)"
"450754356061667350","cvlestials#2778","05/06/2022 5:14 PM","Committed to William & Mary for bio! 🥳","","💗 (22),blobhug (16),🥰 (14),🔥 (12),🙊 (9),yanhugheart (9),😳 (10),blobheart (9),doge (9),innocenteyes (9),alphag (10),reverse (8),yougotthis (8),yuh (6),demonic_cat (6),uwu (6),debbyryan (6),duckheart (6),uwukitty (7),upvote (7)"
"214610913704148993","Ralph#5323","05/08/2022 7:18 PM","Committed to Berkeley for Economics . Go BEARS 🐻","","alphau (32),alphac (29),alphab (28),alphae (22),alphar (22),alphak (22),🇪 (22),alphal (21),📧 (23),alphay (22),🥳 (16),⭐ (13),🎉 (12),🎊 (9),🐻 (16),💸 (6)"
"170699572195098625","minsung#2442","05/08/2022 8:11 PM","Committed to Emory as undecided, but probably business! GO EAGLES 🦅","","alphae (26),alpham (24),alphao (21),alphar (20),alphay (21),🦅 (10),⭐ (7),🥳 (9),🎉 (8),🎊 (6),💼 (6),PU_PepeBusiness (4)"
"384425493463564289","Kessid Wicker#0106","05/08/2022 8:48 PM","Committed to Purdue for Audio Engineering Technology! Boiler Up!","","alphap (30),alphau (23),alphar (23),alphad (22),🤟 (20),alphae (21),🎊 (10),🥳 (13),🎉 (9),🎧 (10),PU_PepeDJ (10),⭐ (6)"
"673010423699603466","rik#7500","05/08/2022 11:02 PM","Committed to Yale for CS+Math and Economics! Boola boola! 🐶 💙","","alphay (46),alphaa (28),alphal (25),alphae (22),⭐ (12),🎉 (11),🥳 (13),🎊 (8),PU_pepeHmmMath (8),3HC_Money (5),🐶 (5),p_BlueHeart4 (6)"
"165267455600623617","FelixThePanda#7860","05/09/2022 8:30 PM","Committed to Kenyon College for Mathematics and Statistics with concentration in Scientific Computing.","","😸 (22),alphak (23),alphae (19),alphan (20),🇾 (18),alphao (19),🇳 (19),🥳 (18),stonks (6),aPES4_HmmmMath (6),💻 (6),🎉 (6),🎊 (4),⭐ (8)"
"190040120496357377","Tang-_-shang#3496","05/11/2022 10:23 AM","Committed to University of Massachusetts Amherst for Computer Science!! (yes it's me again lol, I won't be going to the other one) Go UMASS, Go Sam the Minuteman!! : )","","alphau (34),alpham (27),alphaa (23),alphas (23),🇸 (21),🥳 (15),🎊 (9),💻 (9),⭐ (8)"
"456226577798135808","Deleted User#0000","05/11/2022 10:32 PM","Committed to Grinnell College as a music and economics double major with a potential concentration in policy studies. So excited to be an official Grinnellian!!  🎉 🎉","","alphag (29),alphar (24),alphai (22),alphan (22),🇳 (22),alphae (22),alphal (24),🇱 (21),🥳 (17),🎺 (11),3HC_music (9),PU_PeepoRainingMoney (9),stonks (6),📑 (6),🎵 (7),⭐ (7),✨ (4)"
"418289230297432074","cassie#4988","05/13/2022 8:36 PM","Committed to UC Berkeley as an English major transfer (class of 2024 babey) 💙  go bears!","","alphau (38),alphac (33),alphab (31),🐻 (21),🧸 (15),🎊 (14),🎉 (12),⭐ (12),📚 (6),🇨 (11),alphaa (11),alphal (11),🥳 (12),✍️ (6)"
"537672490223403009","Time#4563","05/15/2022 5:53 PM","Committed to Cal Poly SLO for Mechanical Engineering!! Go Mustangs!  💛💚 🐎","","alphac (32),alphaa (28),alphal (26),alphap (24),alphao (24),🇱 (24),alphay (25),🥳 (17),⭐ (8),🎉 (10),🎊 (6),peepocelebrate (6),🛠️ (7),🚂 (6)"
"693185884505243778","Casey5603#2083","05/15/2022 8:41 PM","Heading to Swarthmore in the fall for philosophy and theater. Go Garnet!","","👍🏻 (28),alphas (27),🇼 (23),🅰️ (21),alphat (22),🇭 (21),alpham (21),alphao (20),🇷 (19),alphae (20),🥳 (13),⭐ (9),🎉 (10),🎊 (9),🏛️ (9)"
"449728606768332811","Weormie#1738","05/17/2022 4:38 PM","Committed to UC Irvine for Biological Sciences!! Zot Zot Zot!!!!","","alphau (34),alphac (29),alphai (27),🎊 (11),🎉 (14),🔥 (9),👩‍🔬 (11),⭐ (11),🥳 (15),🔬 (9),🧬 (11),🐜 (10)"
"410194335246843925","leganrac#7242","05/17/2022 4:49 PM","Committed to the University of Michigan Ross School of Business for a Bachelors of Business Administration with a potential concentration in Business Law/Business Econ! Go Blue!!","","❤️ (27),Ⓜ️ (35),alphai (29),🇨 (29),🇭 (29),🇮 (24),alphag (24),🅰️ (23),alphan (24),🥳 (21),🎊 (16),⭐ (17),〽️ (16)"
"804223121237344276","JacobG#9327","05/18/2022 3:29 PM","About this... just committed to Tufts University for Computer Science!!!! 🥳 :alphat:","","alphat (65),alphau (49),alphaf (43),🇹 (43),alphas (38),🐘 (21),💻 (19),bigbrain (16),🥳 (21),⭐ (17),🎉 (17)"
"733875156895924295","pamplemousse#5250","05/22/2022 3:55 AM","I'm late lol but committed to UCLA for chemical engineering!!","","alphau (49),alphac (46),alphal (43),alphaa (44),🧪 (24),👨‍🔬 (16),👩‍🔬 (14),🔬 (15),🧬 (12),🥳 (17),🎉 (15),🏖️ (10),⚗️ (11),🎊 (10),⭐ (11)"
"485506167800332289","olives#3657","05/28/2022 10:10 PM","I'm super super late but I committed to the University of Pennsylvania!","","alphap (54),alphae (48),alphan (44),🇳 (44),🎉 (25),🖊️ (12),🥳 (11),⭐ (10),alphas (10),alphat (9),alphaa (8),🇹 (9),🇪 (10),🧪 (4)"
"689866289849958480","zion#3505","05/29/2022 10:45 AM","I’m also really late but I committed to Stanford University! 🙂","","❤️ (29),alphat (32),alphaa (32),alphan (32),alphaf (31),alphao (31),alphar (30),alphad (31),🌲 (21),🥳 (15),⭐ (12),alphas (64)"
"369482468602019841","alper#1736","05/30/2022 10:09 AM","A bit of a difference from the USA-heavy commitments here, I recently committed to Sorbonne University in Paris for mechanical engineering! :peepocelebrate:","","alphas (50),alphao (42),alphar (41),alphab (40),omegalul (40),alphan (37),🇳 (39),alphae (39),duckheart (14),🇫🇷 (27),🥳 (18),🥖 (14),⭐ (10)"
"784217300106084393","sydn#6488","06/01/2022 9:50 PM","super late but committed to yale uni!","","alphay (60),alphaa (43),alphal (38),alphae (38),🎉 (21),🐶 (18),⭐ (16),🥳 (15),🤩 (4)"
"182611519991840768","alkiepoodles#8850","06/05/2022 9:54 PM","committed to yale for applied physics and urban planning!","","❓ (27),🇾 (40),alphaa (30),alphal (30),🇪 (29),➕ (11),🇺 (14),🇨 (13),alphao (12),alphan (12),🇳 (11),🐶 (7),🌽 (8),✍️ (7),🥳 (14),alphad (5),🎉 (9),🎊 (8),⭐ (10),alphay (2)"
"456226577798135808","Deleted User#0000","06/05/2022 10:48 PM","🇪 mory","","❓ (19),carlslide (15),alphae (25),alpham (24),alphao (22),alphar (24),alphay (22),⭐ (7),🎉 (6),🥳 (7)"
"607593840966107167","Ayothemango#3362","06/10/2022 5:27 PM","I know I’m extremely late but I committed to Middlebury!","","alpham (37),alphai (30),alphad (27),🇩 (27),alphal (27),alphae (27),alphab (27),alphau (27),alphar (27),alphay (27),🥳 (10),🫐 (8),🍒 (7),🍓 (6),🎉 (4),🎊 (5),⭐ (7)"
"836003167635898439","joseph2222#0061","06/11/2022 8:42 PM","i am too late but i committed to Upenn to study Economics and Politics!!! 🙌🥷 go quakers!!! 😍😍😍😍😍😍😍😍😍😍😍🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈","","⭐ (33),🥳 (23),🎉 (19),stonks (18),alphau (35),alphap (32),alphae (31),alphan (30),🇳 (29),💸 (13),🤑 (17),🏛️ (12),peepocelebrate (12),🎊 (14)"
"537111285054046228","antgalaxy#4595","06/13/2022 4:00 PM","Decided to stay where I am!  Thank you everybody on here for supporting me throughout me reapplying!  I know I've been a different person this year, and I haven't been as upbeat and hopeful as I would have liked, and I'm really sorry about that.  But it means a lot to have all your support.  Seeing so many of you get a lot of success has truly made me happy, and congratulations to all of you.  I can't wait to hear about what you all end up doing, and I wish you all the very best.","","⭐ (98),❤️ (77),alphae (51),alphag (50),based (50),alphat (1)"
"272859378464456708","FrostAries#6621","06/15/2022 11:42 PM","Enrolled and is going to Carnegie University Mellon (SCS)! I was accepted off of waitlist haha","","alphac (65),alpham (48),alphau (43),⭐ (25),🎉 (22),🥳 (25),🎊 (16),💻 (19),peepocelebrate (14)"
"705118341311889558","Retr0#4307","06/18/2022 4:37 AM","Late but I committed to Michigan State University (MSU) to major in Finance as an honors student! Go Spartans!","","alpham (47),alphas (38),alphau (37),🤑 (16),⭐ (15),😎 (16),🎊 (16),🎉 (18),🥳 (20),roohappy (12),🥇 (12),🐍 (7)"
"211193470226792449","Enunciated#3475","09/22/2022 2:01 AM","Rather late, but committed to UCR earlier this yr (May) Go highlanders!","","alphau (27),alphac (18),alphar (19),😎 (12),🐻 (10),based (7),⭐ (11),🎉 (10),🎊 (8)"
"265264018350931968","HarryPotterEatsPie#5399","09/26/2022 2:06 AM","very late but finally got verified 🙏 committed to (and currently sitting in my dorm) the university of pennsylvania studying political science and possibly gender studies / journalism / pre-law(?)! go quakers 🥣🌾","","❤️ (49),alphau (41),alphap (44),alphae (40),alphan (39),🇳 (36),⭐ (13),💀 (7)"
"186537111057334272","omar.#0500","12/01/2022 7:31 PM","MATCHED WITH QB TO YALE! '27 ❤️","","alphay (130),alphaa (77),alphal (73),alphae (74),🐶 (41),🎉 (55),⭐ (26)"
"337137022579900436","Zass#9640","12/02/2022 10:55 AM","Match with Yale '27 through QB for Ethics, Politics, and Economics! Boola Boola! 💙 🐶","","🎉 (98),🎊 (45),🥳 (39),alphay (64),alphaa (52),alphal (54),alphae (53),⭐ (40)"
"327922984646082560","Doc4science#9778","12/03/2022 1:14 AM","Committed to Grinnell College ‘27!! I intend to focus on physics and either economics or computer science!","","🥳 (70),alphag (44),alphar (39),alphai (38),alphan (38),🇳 (37),alphae (38),alphal (37),🇱 (37),🎉 (17),🎊 (16),⭐ (18)"
"969965317403078656","mads<3#5312","12/15/2022 4:53 PM","Committed to Boston College ‘27 🦅😈 I plan on majoring in computer science with a concentration in bioinformatics ❤️💛 ROLL EAGLES BABYYYY","","❤️ (68),salute (34),alphab (41),alphao (36),alphas (35),alphat (35),⭕ (35),alphan (35),alphac (30),⭐ (12),😎 (4),🥳 (4),🇼 (4),💅 (4),💯 (3),🎉 (4),upvote (5),🥵 (5),🙏 (3),🤑 (6)"
"553324496279437315","Empyrean Sunfire⁷#0767","12/16/2022 4:02 PM","I committed to Dartmouth College ('27)! May major in CS with a double major or minor in philosophy and possibly go into pre-med?? Go big green! 🌲","","alphad (51),alphaa (37),alphar (38),alphat (36),alpham (36),alphao (36),alphau (36),🇹 (36),alphah (36),⭐ (21),dogekek (10),🎓 (12),😭 (9),🫡 (13)"
"749112024633704481","ryan#8296","12/16/2022 6:26 PM","Committed to Northeastern University '27 with a major of Computer Science! Go Huskies! 🐶","","alphan (48),alphao (35),alphar (37),alphat (34),alphah (34),alphae (34),alphaa (34),alphas (33),🇹 (34),🇪 (34),🇷 (33),🇳 (33),🎉 (32),⭐ (23)"
"327184355715973121","Andу#1344","12/16/2022 9:38 PM","Committed to Penn ‘27 for Computer Science. Go Quakers!","","🇵 (49),🇪 (38),🇳 (38),alphan (37),⭐ (19),🎉 (15),‼️ (7),💗 (3)"
"903068899145289748","j32923431#6124","12/16/2022 10:10 PM","Committed to Washington University in St. Louis with a major in political science! Go Bears! 🐻 ❤️ 💚","","alphaw (44),alphaa (33),alphas (35),alphah (34),alphau (32),blobheart (15),🎉 (15)"
"489243956698152960","kiel#0641","12/16/2022 10:13 PM","Committed to Columbia '27 SEAS! Planning to study Computer Science 🦁 Go Lions!!! 🦁","","alphac (55),alphao (40),alphal (39),alphau (37),alpham (39),alphab (36),alphai (36),alphaa (36),🎊 (21),🥳 (21),🎉 (21),⭐ (15),💻 (13),🇨 (1),🇷 (1),🇳 (1),🇬 (1),🇪 (1)"
"692514377370304573","syllables-of-sound#1681","12/17/2022 2:22 AM","i'm officially committed to Oberlin College & Conservatory '27 (xctf recruit)! im planning on majoring in comparative eastern european studies with a minor in creative writing and hopefully double major in viola performance!! go yeo! 🐿️","","alphao (50),alphab (36),alphae (33),alphar (34),alphal (34),alphai (32),alphan (33),⭐ (17),🎉 (26),‼️ (16),❤️ (9)"
"705886854376849449","apollo#6005","12/17/2022 2:21 PM","committed to yale '27! planning on majoring cognitive science (and maybe, ethnicity, race, and migration)! boola boola! 💙 🤍 🐶","","alphay (80),alphaa (54),alphal (56),alphae (53),❤️‍🔥 (22),🐶 (20),🎉 (25),🥹 (16),🙈 (15),✨ (17),‼️ (14),✅ (13),⭐ (16),based (13),yanhugheart (14),heartato (14),alphah (3)"
"238308110316339200","nilo#9057","12/17/2022 3:25 PM","committed to emory university '27! im planning on majoring in quantitative sciences on the linguistics track. go eagles!! 💙💛🦅","","alphae (47),alpham (34),alphao (33),alphar (32),alphay (32),peepoblush (13),upvote (13),⭐ (13),🥳 (15),🎉 (10)"
"503708901447827476","shinobobo#5641","12/18/2022 3:04 AM","Committed to New York University ‘27! Will be majoring in computer science + mathematics with a fiance minor! Go bobcats!","","alphan (61),alphay (44),alphau (43),✅ (20),🇾 (19),🇪 (20),🇵 (20),RDJScream (16),⭐ (15),🎉 (18)"
"215879737648611329","ilovekittens#3137","12/18/2022 11:58 AM","this is sorta late but i matched with stanford university '27 through QB!  I intend on majoring in Biology :) FEAR THE TREE!!🌲","","alphas (77),alphat (43),alphaa (41),alphan (43),alphaf (41),alphao (39),alphar (41),alphad (41),🎉 (31),🌲 (25),⭐ (19),🖕 (5)"
"484077479234109471","Woody Supremo#0692","12/18/2022 6:39 PM","Committed to Dartmouth College ‘27 with a double major Chem/Government! Will possibly go either pre-med or pre-law. Go Big Green! 🌲","","alphad (50),alphaa (37),alphar (37),alphat (35),alpham (34),alphao (34),alphau (34),🇹 (33),alphah (34),blobheart (18),realism (18),🥳 (21),⭐ (18),🎉 (13),🌲 (9),🟢 (9),alphal (5),🖕 (3)"
"598956155800387608","swekmeht#5074","12/19/2022 12:59 PM","Committed to Cornell University '27 - majoring in environmental engineering ❤️ 🤍 Go Big Red!","","alphac (54),alphao (41),alphar (40),alphan (37),alphae (35),alphal (36),🇱 (35),🐻 (24),🎉 (26),⭐ (4)"
"189883727676047361","Galactic#4055","12/19/2022 9:33 PM","Committed to Princeton University '27! I'll be majoring in Public Policy at the School of Public and International Affairs with a minor (certificate) in history!! Go Tigers!!! 🐯 🐯 🐯","","❤️ (61),alphap (50),alphar (36),alphai (34),alphan (35),alphac (35),alphae (33),alphat (35),alphao (33),🇳 (30),🐯 (20),🐅 (14),🇼 (10),🎉 (12),⭐ (5),🎊 (2),🥳 (2)"
"374369894143098880","Sal#8008","12/20/2022 12:23 AM","Committed to Brandeis University '27!! I plan on majoring in Computer Science with a possible minor in Film, Television and Interactive Media. Go Judges!!! 🧑‍⚖️🧑‍⚖️🧑‍⚖️","","alphab (49),alphar (31),alphaa (29),alphan (30),alphad (30),alphae (29),alphai (29),alphas (29),🇱 (6),🎉 (12),⭐ (4),🎊 (1),🥳 (2),🧑‍⚖️ (1)"
